id ; popSize ; tournament ; mutation ; crossover ; preserveCommonLink ; swapMutation ; numOfCycles ; duration ; best ; av ; worst ; bestFitness ; bestResult
01046 ; 1000 ; 10 ; 16.0 ; 100 ; true ; false ; 670 ; 139941 ; 409.00706555669694 ; 513.4186563276277 ; 739.656425935565 ; 409.00706555669694 ; 1.0 ; [Berlin, Warschau, Kaliningrad, Riga, Vilnius, Mins, StPetersburg, Moskau, Saransk, Nowgorod, Wolgograd, Kasan, Samara, Jekaterinenburg, Sotschi, Rostow, Kiew, Kischinau, Budapest, Wien, Prag, Berlin]
01047 ; 1000 ; 10 ; 16.0 ; 100 ; true ; false ; 780 ; 139986 ; 409.00706555669694 ; 512.9082465840089 ; 793.808430208906 ; 409.00706555669694 ; 1.0 ; [Berlin, Warschau, Kaliningrad, Riga, Vilnius, Mins, StPetersburg, Moskau, Saransk, Nowgorod, Wolgograd, Kasan, Samara, Jekaterinenburg, Sotschi, Rostow, Kiew, Kischinau, Budapest, Wien, Prag, Berlin]
01048 ; 1000 ; 10 ; 16.0 ; 100 ; true ; false ; 890 ; 140847 ; 409.00706555669694 ; 515.6559585780127 ; 872.1587264874036 ; 409.00706555669694 ; 1.0 ; [Berlin, Warschau, Kaliningrad, Riga, Vilnius, Mins, StPetersburg, Moskau, Saransk, Nowgorod, Wolgograd, Kasan, Samara, Jekaterinenburg, Sotschi, Rostow, Kiew, Kischinau, Budapest, Wien, Prag, Berlin]
01049 ; 1000 ; 10 ; 16.0 ; 100 ; true ; false ; 1000 ; 138970 ; 409.00706555669694 ; 527.8332453749963 ; 920.1021248455854 ; 409.00706555669694 ; 1.0 ; [Berlin, Warschau, Kaliningrad, Riga, Vilnius, Mins, StPetersburg, Moskau, Saransk, Nowgorod, Wolgograd, Kasan, Samara, Jekaterinenburg, Sotschi, Rostow, Kiew, Kischinau, Budapest, Wien, Prag, Berlin]
01050 ; 1000 ; 10 ; 30.0 ; 1 ; true ; false ; 10 ; 230 ; 702.7975906528055 ; 1034.445026694115 ; 1374.9346482128706 ; 702.7975906528055 ; 1.4228847868859837 ; [Berlin, Riga, Warschau, Mins, Kischinau, Budapest, Prag, Kaliningrad, StPetersburg, Saransk, Samara, Vilnius, Wien, Moskau, Wolgograd, Nowgorod, Jekaterinenburg, Kasan, Rostow, Kiew, Sotschi, Berlin]
01051 ; 1000 ; 10 ; 30.0 ; 1 ; true ; false ; 120 ; 2922 ; 702.7975906528055 ; 1061.901390571972 ; 1402.431230198767 ; 702.7975906528055 ; 1.0 ; [Berlin, Riga, Warschau, Mins, Kischinau, Budapest, Prag, Kaliningrad, StPetersburg, Saransk, Samara, Vilnius, Wien, Moskau, Wolgograd, Nowgorod, Jekaterinenburg, Kasan, Rostow, Kiew, Sotschi, Berlin]
01052 ; 1000 ; 10 ; 30.0 ; 1 ; true ; false ; 230 ; 2891 ; 728.4741722302798 ; 1065.5421041011514 ; 1422.5223961719491 ; 702.7975906528055 ; 1.0 ; [Berlin, Riga, Warschau, Mins, Kischinau, Budapest, Prag, Kaliningrad, StPetersburg, Saransk, Samara, Vilnius, Wien, Moskau, Wolgograd, Nowgorod, Jekaterinenburg, Kasan, Rostow, Kiew, Sotschi, Berlin]
01053 ; 1000 ; 10 ; 30.0 ; 1 ; true ; false ; 340 ; 2923 ; 713.4454176205317 ; 1068.775860593029 ; 1442.0094860613835 ; 702.7975906528055 ; 1.0 ; [Berlin, Riga, Warschau, Mins, Kischinau, Budapest, Prag, Kaliningrad, StPetersburg, Saransk, Samara, Vilnius, Wien, Moskau, Wolgograd, Nowgorod, Jekaterinenburg, Kasan, Rostow, Kiew, Sotschi, Berlin]
01054 ; 1000 ; 10 ; 30.0 ; 1 ; true ; false ; 450 ; 2959 ; 710.5880440925955 ; 1071.6724466942896 ; 1421.975184400258 ; 702.7975906528055 ; 1.0 ; [Berlin, Riga, Warschau, Mins, Kischinau, Budapest, Prag, Kaliningrad, StPetersburg, Saransk, Samara, Vilnius, Wien, Moskau, Wolgograd, Nowgorod, Jekaterinenburg, Kasan, Rostow, Kiew, Sotschi, Berlin]
01055 ; 1000 ; 10 ; 30.0 ; 1 ; true ; false ; 560 ; 2761 ; 716.3821507832738 ; 1065.4964284600894 ; 1421.975184400258 ; 702.7975906528055 ; 1.0 ; [Berlin, Riga, Warschau, Mins, Kischinau, Budapest, Prag, Kaliningrad, StPetersburg, Saransk, Samara, Vilnius, Wien, Moskau, Wolgograd, Nowgorod, Jekaterinenburg, Kasan, Rostow, Kiew, Sotschi, Berlin]
01056 ; 1000 ; 10 ; 30.0 ; 1 ; true ; false ; 670 ; 3015 ; 731.0081789657207 ; 1067.0799912069729 ; 1420.8194973449192 ; 685.1583248088231 ; 1.025744802632157 ; [Berlin, Prag, Kaliningrad, StPetersburg, Warschau, Rostow, Kasan, Jekaterinenburg, Samara, Nowgorod, Saransk, Moskau, Kiew, Riga, Vilnius, Budapest, Mins, Wien, Kischinau, Wolgograd, Sotschi, Berlin]
01057 ; 1000 ; 10 ; 30.0 ; 1 ; true ; false ; 780 ; 2805 ; 726.1744698458976 ; 1070.8298885576492 ; 1438.2587607930018 ; 662.0029277460945 ; 1.034977786490409 ; [Berlin, Wien, Riga, Warschau, Mins, Nowgorod, Kiew, Vilnius, Budapest, Wolgograd, Saransk, Kasan, Samara, Jekaterinenburg, Sotschi, Rostow, Kischinau, StPetersburg, Moskau, Kaliningrad, Prag, Berlin]
01058 ; 1000 ; 10 ; 30.0 ; 1 ; true ; false ; 890 ; 2949 ; 692.3178285292095 ; 1070.9774421088366 ; 1440.1474657263088 ; 662.0029277460945 ; 1.0 ; [Berlin, Wien, Riga, Warschau, Mins, Nowgorod, Kiew, Vilnius, Budapest, Wolgograd, Saransk, Kasan, Samara, Jekaterinenburg, Sotschi, Rostow, Kischinau, StPetersburg, Moskau, Kaliningrad, Prag, Berlin]
01059 ; 1000 ; 10 ; 30.0 ; 1 ; true ; false ; 1000 ; 3012 ; 681.5629129662183 ; 1071.6647134435284 ; 1419.3563253196135 ; 662.0029277460945 ; 1.0 ; [Berlin, Wien, Riga, Warschau, Mins, Nowgorod, Kiew, Vilnius, Budapest, Wolgograd, Saransk, Kasan, Samara, Jekaterinenburg, Sotschi, Rostow, Kischinau, StPetersburg, Moskau, Kaliningrad, Prag, Berlin]
01060 ; 1000 ; 10 ; 30.0 ; 51 ; true ; false ; 10 ; 6924 ; 557.5356081474007 ; 734.6688776046927 ; 1225.365901084579 ; 557.5356081474007 ; 1.7936074133862694 ; [Berlin, Vilnius, Mins, Rostow, Kasan, Jekaterinenburg, Samara, Saransk, Sotschi, Wolgograd, Nowgorod, StPetersburg, Kaliningrad, Riga, Kiew, Moskau, Kischinau, Budapest, Warschau, Wien, Prag, Berlin]
01061 ; 1000 ; 10 ; 30.0 ; 51 ; true ; false ; 120 ; 72213 ; 423.58078457331834 ; 569.3140771778529 ; 1023.4429616455507 ; 423.58078457331834 ; 1.3162438629245607 ; [Berlin, Warschau, Kaliningrad, Riga, Vilnius, Mins, Moskau, Saransk, Kasan, Jekaterinenburg, Samara, Wolgograd, Sotschi, Rostow, Nowgorod, StPetersburg, Kiew, Kischinau, Budapest, Wien, Prag, Berlin]
01062 ; 1000 ; 10 ; 30.0 ; 51 ; true ; false ; 230 ; 72061 ; 423.58078457331834 ; 601.3617836465148 ; 1140.5301913379603 ; 423.58078457331834 ; 1.0 ; [Berlin, Warschau, Kaliningrad, Riga, Vilnius, Mins, Moskau, Saransk, Kasan, Jekaterinenburg, Samara, Wolgograd, Sotschi, Rostow, Nowgorod, StPetersburg, Kiew, Kischinau, Budapest, Wien, Prag, Berlin]
01063 ; 1000 ; 10 ; 30.0 ; 51 ; true ; false ; 340 ; 71659 ; 423.58078457331834 ; 586.2036989112859 ; 1106.274547715009 ; 423.58078457331834 ; 1.0 ; [Berlin, Warschau, Kaliningrad, Riga, Vilnius, Mins, Moskau, Saransk, Kasan, Jekaterinenburg, Samara, Wolgograd, Sotschi, Rostow, Nowgorod, StPetersburg, Kiew, Kischinau, Budapest, Wien, Prag, Berlin]
01064 ; 1000 ; 10 ; 30.0 ; 51 ; true ; false ; 450 ; 72387 ; 423.58078457331834 ; 602.7992151731088 ; 1209.035258887237 ; 423.58078457331834 ; 1.0 ; [Berlin, Warschau, Kaliningrad, Riga, Vilnius, Mins, Moskau, Saransk, Kasan, Jekaterinenburg, Samara, Wolgograd, Sotschi, Rostow, Nowgorod, StPetersburg, Kiew, Kischinau, Budapest, Wien, Prag, Berlin]
01065 ; 1000 ; 10 ; 30.0 ; 51 ; true ; false ; 560 ; 72862 ; 407.91632617355265 ; 558.5489768081308 ; 942.8191150977535 ; 407.91632617355265 ; 1.0384011558122856 ; [Berlin, Prag, Wien, Budapest, Kischinau, Kiew, Nowgorod, Rostow, Sotschi, Wolgograd, Samara, Jekaterinenburg, Kasan, Saransk, Moskau, StPetersburg, Mins, Vilnius, Riga, Kaliningrad, Warschau, Berlin]
01066 ; 1000 ; 10 ; 30.0 ; 51 ; true ; false ; 670 ; 71912 ; 407.91632617355265 ; 579.1396798988177 ; 1128.6909172257806 ; 407.91632617355265 ; 1.0 ; [Berlin, Prag, Wien, Budapest, Kischinau, Kiew, Nowgorod, Rostow, Sotschi, Wolgograd, Samara, Jekaterinenburg, Kasan, Saransk, Moskau, StPetersburg, Mins, Vilnius, Riga, Kaliningrad, Warschau, Berlin]
01067 ; 1000 ; 10 ; 30.0 ; 51 ; true ; false ; 780 ; 72404 ; 407.91632617355265 ; 564.248243134937 ; 905.5412039791372 ; 407.91632617355265 ; 1.0 ; [Berlin, Prag, Wien, Budapest, Kischinau, Kiew, Nowgorod, Rostow, Sotschi, Wolgograd, Samara, Jekaterinenburg, Kasan, Saransk, Moskau, StPetersburg, Mins, Vilnius, Riga, Kaliningrad, Warschau, Berlin]
01068 ; 1000 ; 10 ; 30.0 ; 51 ; true ; false ; 890 ; 71997 ; 407.91632617355265 ; 582.2241120774996 ; 1112.0348975537374 ; 407.91632617355265 ; 1.0 ; [Berlin, Prag, Wien, Budapest, Kischinau, Kiew, Nowgorod, Rostow, Sotschi, Wolgograd, Samara, Jekaterinenburg, Kasan, Saransk, Moskau, StPetersburg, Mins, Vilnius, Riga, Kaliningrad, Warschau, Berlin]
01069 ; 1000 ; 10 ; 30.0 ; 51 ; true ; false ; 1000 ; 73028 ; 407.91632617355265 ; 567.6226600875735 ; 1024.8938554622214 ; 407.91632617355265 ; 1.0 ; [Berlin, Prag, Wien, Budapest, Kischinau, Kiew, Nowgorod, Rostow, Sotschi, Wolgograd, Samara, Jekaterinenburg, Kasan, Saransk, Moskau, StPetersburg, Mins, Vilnius, Riga, Kaliningrad, Warschau, Berlin]
01070 ; 1000 ; 10 ; 30.0 ; 100 ; true ; false ; 10 ; 12910 ; 558.9991350966152 ; 671.348358347654 ; 1092.700872076322 ; 558.9991350966152 ; 1.7889115335163515 ; [Berlin, Riga, Vilnius, Budapest, Wien, Warschau, Kischinau, Mins, StPetersburg, Kasan, Jekaterinenburg, Moskau, Nowgorod, Samara, Saransk, Sotschi, Wolgograd, Rostow, Kiew, Kaliningrad, Prag, Berlin]
01071 ; 1000 ; 10 ; 30.0 ; 100 ; true ; false ; 120 ; 138630 ; 457.20737807167984 ; 572.1047032536278 ; 877.6276553274424 ; 457.20737807167984 ; 1.2226380454625487 ; [Berlin, Prag, Wien, Budapest, Kaliningrad, Riga, Mins, Kischinau, Kiew, Rostow, Wolgograd, Sotschi, Jekaterinenburg, Samara, Nowgorod, Kasan, Moskau, StPetersburg, Vilnius, Warschau, Saransk, Berlin]
01072 ; 1000 ; 10 ; 30.0 ; 100 ; true ; false ; 230 ; 139795 ; 456.4687443179739 ; 569.3434877815085 ; 897.735215559735 ; 449.1760992481878 ; 1.0178800226390816 ; [Berlin, Prag, Wien, Budapest, Warschau, Vilnius, StPetersburg, Moskau, Kasan, Jekaterinenburg, Nowgorod, Samara, Saransk, Sotschi, Wolgograd, Rostow, Kiew, Kischinau, Mins, Riga, Kaliningrad, Berlin]
01073 ; 1000 ; 10 ; 30.0 ; 100 ; true ; false ; 340 ; 137664 ; 449.17609924818777 ; 550.443626484074 ; 762.6809924606499 ; 449.17609924818777 ; 1.0000000000000002 ; [Berlin, Kaliningrad, Riga, Mins, Kischinau, Kiew, Rostow, Wolgograd, Sotschi, Saransk, Samara, Nowgorod, Jekaterinenburg, Kasan, Moskau, StPetersburg, Vilnius, Warschau, Budapest, Wien, Prag, Berlin]
01074 ; 1000 ; 10 ; 30.0 ; 100 ; true ; false ; 450 ; 137032 ; 439.01140353414894 ; 558.6930265593654 ; 828.1431033768579 ; 439.01140353414894 ; 1.0231536029183081 ; [Berlin, Kaliningrad, Vilnius, Mins, Kischinau, Kiew, Rostow, Wolgograd, Sotschi, Samara, Saransk, Nowgorod, Jekaterinenburg, Kasan, Moskau, StPetersburg, Riga, Warschau, Budapest, Wien, Prag, Berlin]
01075 ; 1000 ; 10 ; 30.0 ; 100 ; true ; false ; 560 ; 138295 ; 439.01140353414894 ; 563.4393426164132 ; 957.4753774620376 ; 439.01140353414894 ; 1.0 ; [Berlin, Kaliningrad, Vilnius, Mins, Kischinau, Kiew, Rostow, Wolgograd, Sotschi, Samara, Saransk, Nowgorod, Jekaterinenburg, Kasan, Moskau, StPetersburg, Riga, Warschau, Budapest, Wien, Prag, Berlin]
01076 ; 1000 ; 10 ; 30.0 ; 100 ; true ; false ; 670 ; 138490 ; 439.01140353414894 ; 578.1392182185575 ; 968.787602687943 ; 439.01140353414894 ; 1.0 ; [Berlin, Kaliningrad, Vilnius, Mins, Kischinau, Kiew, Rostow, Wolgograd, Sotschi, Samara, Saransk, Nowgorod, Jekaterinenburg, Kasan, Moskau, StPetersburg, Riga, Warschau, Budapest, Wien, Prag, Berlin]
01077 ; 1000 ; 10 ; 30.0 ; 100 ; true ; false ; 780 ; 139828 ; 439.01140353414894 ; 559.0099810124442 ; 894.6627858252422 ; 439.01140353414894 ; 1.0 ; [Berlin, Kaliningrad, Vilnius, Mins, Kischinau, Kiew, Rostow, Wolgograd, Sotschi, Samara, Saransk, Nowgorod, Jekaterinenburg, Kasan, Moskau, StPetersburg, Riga, Warschau, Budapest, Wien, Prag, Berlin]
01078 ; 1000 ; 10 ; 30.0 ; 100 ; true ; false ; 890 ; 138820 ; 439.01140353414894 ; 552.3440913991103 ; 930.0336875652783 ; 439.01140353414894 ; 1.0 ; [Berlin, Kaliningrad, Vilnius, Mins, Kischinau, Kiew, Rostow, Wolgograd, Sotschi, Samara, Saransk, Nowgorod, Jekaterinenburg, Kasan, Moskau, StPetersburg, Riga, Warschau, Budapest, Wien, Prag, Berlin]
01079 ; 1000 ; 10 ; 30.0 ; 100 ; true ; false ; 1000 ; 138058 ; 439.01140353414894 ; 556.306008587851 ; 986.9311684985908 ; 439.01140353414894 ; 1.0 ; [Berlin, Kaliningrad, Vilnius, Mins, Kischinau, Kiew, Rostow, Wolgograd, Sotschi, Samara, Saransk, Nowgorod, Jekaterinenburg, Kasan, Moskau, StPetersburg, Riga, Warschau, Budapest, Wien, Prag, Berlin]
20 ; 25 ; 2 ; 1.0 ; 1 ; false ; true ; 10 ; 131 ; 841.33709208869 ; 1019.617304464771 ; 1234.4593340383879 ; 841.33709208869 ; 1.1885842302725724 ; [Berlin, Moskau, Kiew, Rostow, Prag, Kischinau, Nowgorod, Wolgograd, Budapest, Kaliningrad, Mins, Vilnius, StPetersburg, Sotschi, Samara, Kasan, Jekaterinenburg, Wien, Warschau, Riga, Saransk, Berlin]
21 ; 25 ; 2 ; 1.0 ; 1 ; false ; true ; 120 ; 339 ; 834.7507373390237 ; 1023.5194221905351 ; 1224.3785366656489 ; 834.7507373390237 ; 1.0078902053691645 ; [Berlin, Prag, Vilnius, Kaliningrad, Sotschi, Rostow, Kasan, StPetersburg, Moskau, Wolgograd, Jekaterinenburg, Kiew, Warschau, Budapest, Wien, Saransk, Samara, Kischinau, Nowgorod, Riga, Mins, Berlin]
22 ; 25 ; 2 ; 1.0 ; 1 ; false ; true ; 230 ; 186 ; 821.0900834305443 ; 1005.8018522896214 ; 1233.3126104658747 ; 821.0900834305443 ; 1.0166372170169256 ; [Berlin, Nowgorod, Wolgograd, Budapest, Kaliningrad, Mins, Vilnius, StPetersburg, Sotschi, Samara, Kasan, Jekaterinenburg, Wien, Warschau, Riga, Saransk, Moskau, Kiew, Rostow, Kischinau, Prag, Berlin]
23 ; 25 ; 2 ; 1.0 ; 1 ; false ; true ; 340 ; 125 ; 821.0900834305443 ; 976.7352999818603 ; 1195.2259248180158 ; 821.0900834305443 ; 1.0 ; [Berlin, Nowgorod, Wolgograd, Budapest, Kaliningrad, Mins, Vilnius, StPetersburg, Sotschi, Samara, Kasan, Jekaterinenburg, Wien, Warschau, Riga, Saransk, Moskau, Kiew, Rostow, Kischinau, Prag, Berlin]
24 ; 25 ; 2 ; 1.0 ; 1 ; false ; true ; 450 ; 171 ; 792.4685921762255 ; 930.2288953135094 ; 1051.0854895539305 ; 776.6697992652923 ; 1.0571932682425302 ; [Berlin, Kischinau, Kiew, Moskau, Saransk, Riga, Wien, Jekaterinenburg, Kasan, Samara, Sotschi, Rostow, Mins, Kaliningrad, Budapest, Wolgograd, Nowgorod, StPetersburg, Warschau, Vilnius, Prag, Berlin]
25 ; 25 ; 2 ; 1.0 ; 1 ; false ; true ; 560 ; 110 ; 778.8460246110687 ; 906.5707542580884 ; 1051.0854895539305 ; 776.6697992652923 ; 1.0 ; [Berlin, Kischinau, Kiew, Moskau, Saransk, Riga, Wien, Jekaterinenburg, Kasan, Samara, Sotschi, Rostow, Mins, Kaliningrad, Budapest, Wolgograd, Nowgorod, StPetersburg, Warschau, Vilnius, Prag, Berlin]
26 ; 25 ; 2 ; 1.0 ; 1 ; false ; true ; 670 ; 133 ; 778.8460246110687 ; 911.4908464481649 ; 1131.578877923826 ; 776.6697992652923 ; 1.0 ; [Berlin, Kischinau, Kiew, Moskau, Saransk, Riga, Wien, Jekaterinenburg, Kasan, Samara, Sotschi, Rostow, Mins, Kaliningrad, Budapest, Wolgograd, Nowgorod, StPetersburg, Warschau, Vilnius, Prag, Berlin]
27 ; 25 ; 2 ; 1.0 ; 1 ; false ; true ; 780 ; 129 ; 810.229066494579 ; 970.1894415230869 ; 1131.578877923826 ; 776.6697992652923 ; 1.0 ; [Berlin, Kischinau, Kiew, Moskau, Saransk, Riga, Wien, Jekaterinenburg, Kasan, Samara, Sotschi, Rostow, Mins, Kaliningrad, Budapest, Wolgograd, Nowgorod, StPetersburg, Warschau, Vilnius, Prag, Berlin]
28 ; 25 ; 2 ; 1.0 ; 1 ; false ; true ; 890 ; 132 ; 810.229066494579 ; 945.8290363120394 ; 1131.578877923826 ; 776.6697992652923 ; 1.0 ; [Berlin, Kischinau, Kiew, Moskau, Saransk, Riga, Wien, Jekaterinenburg, Kasan, Samara, Sotschi, Rostow, Mins, Kaliningrad, Budapest, Wolgograd, Nowgorod, StPetersburg, Warschau, Vilnius, Prag, Berlin]
29 ; 25 ; 2 ; 1.0 ; 1 ; false ; true ; 1000 ; 131 ; 810.229066494579 ; 923.1265870764986 ; 1107.3059902964276 ; 776.6697992652923 ; 1.0 ; [Berlin, Kischinau, Kiew, Moskau, Saransk, Riga, Wien, Jekaterinenburg, Kasan, Samara, Sotschi, Rostow, Mins, Kaliningrad, Budapest, Wolgograd, Nowgorod, StPetersburg, Warschau, Vilnius, Prag, Berlin]
210 ; 25 ; 2 ; 1.0 ; 51 ; false ; true ; 10 ; 222 ; 831.9937109049454 ; 936.7383218373091 ; 1084.4158026497992 ; 831.9937109049454 ; 1.2019321623384833 ; [Berlin, Riga, Moskau, Mins, Kaliningrad, StPetersburg, Nowgorod, Kiew, Samara, Kasan, Sotschi, Wolgograd, Rostow, Jekaterinenburg, Warschau, Kischinau, Vilnius, Saransk, Wien, Budapest, Prag, Berlin]
211 ; 25 ; 2 ; 1.0 ; 51 ; false ; true ; 120 ; 1856 ; 772.7884712690468 ; 849.6025195830143 ; 980.6220552206617 ; 767.0259164344666 ; 1.0847009117664272 ; [Berlin, Prag, Budapest, Warschau, Wien, Saransk, Vilnius, Kischinau, Sotschi, Jekaterinenburg, Rostow, Wolgograd, Samara, Kasan, Kiew, Nowgorod, StPetersburg, Kaliningrad, Mins, Moskau, Riga, Berlin]
212 ; 25 ; 2 ; 1.0 ; 51 ; false ; true ; 230 ; 1555 ; 747.9648170692453 ; 816.9323455589345 ; 927.5641476688777 ; 746.8661381072455 ; 1.0269924920927747 ; [Berlin, Riga, Moskau, Mins, Kaliningrad, StPetersburg, Nowgorod, Kiew, Samara, Kasan, Wolgograd, Jekaterinenburg, Sotschi, Kischinau, Vilnius, Rostow, Saransk, Budapest, Wien, Warschau, Prag, Berlin]
213 ; 25 ; 2 ; 1.0 ; 51 ; false ; true ; 340 ; 1592 ; 683.5784012385509 ; 775.4464922357216 ; 862.7405067705628 ; 668.760643100341 ; 1.1167914048362826 ; [Berlin, Prag, Kaliningrad, Riga, Mins, Nowgorod, StPetersburg, Samara, Kasan, Wolgograd, Jekaterinenburg, Moskau, Sotschi, Kischinau, Vilnius, Rostow, Saransk, Kiew, Warschau, Budapest, Wien, Berlin]
214 ; 25 ; 2 ; 1.0 ; 51 ; false ; true ; 450 ; 2638 ; 683.5784012385509 ; 770.8212072859501 ; 885.0474285340931 ; 668.7606431003408 ; 1.0000000000000004 ; [Berlin, Wien, Budapest, Warschau, Kiew, Saransk, Rostow, Vilnius, Kischinau, Sotschi, Moskau, Jekaterinenburg, Wolgograd, Kasan, Samara, StPetersburg, Nowgorod, Mins, Riga, Kaliningrad, Prag, Berlin]
215 ; 25 ; 2 ; 1.0 ; 51 ; false ; true ; 560 ; 2124 ; 693.6543175962703 ; 777.7616829138783 ; 885.0474285340931 ; 668.7606431003408 ; 1.0 ; [Berlin, Wien, Budapest, Warschau, Kiew, Saransk, Rostow, Vilnius, Kischinau, Sotschi, Moskau, Jekaterinenburg, Wolgograd, Kasan, Samara, StPetersburg, Nowgorod, Mins, Riga, Kaliningrad, Prag, Berlin]
216 ; 25 ; 2 ; 1.0 ; 51 ; false ; true ; 670 ; 2498 ; 656.658133812436 ; 753.5084654747125 ; 879.3581507629679 ; 646.5822174547166 ; 1.034301013926628 ; [Berlin, Kaliningrad, Riga, Moskau, Mins, Nowgorod, StPetersburg, Samara, Kasan, Wolgograd, Jekaterinenburg, Sotschi, Kischinau, Rostow, Saransk, Kiew, Vilnius, Warschau, Budapest, Wien, Prag, Berlin]
217 ; 25 ; 2 ; 1.0 ; 51 ; false ; true ; 780 ; 3104 ; 548.5799020172209 ; 649.9173754403371 ; 756.910113502399 ; 548.5799020172208 ; 1.1786472947279416 ; [Berlin, Kaliningrad, Riga, StPetersburg, Moskau, Mins, Wolgograd, Nowgorod, Samara, Kasan, Jekaterinenburg, Sotschi, Kischinau, Rostow, Saransk, Kiew, Vilnius, Warschau, Budapest, Wien, Prag, Berlin]
218 ; 25 ; 2 ; 1.0 ; 51 ; false ; true ; 890 ; 3244 ; 548.5799020172208 ; 657.4020682446433 ; 782.9164505646986 ; 548.5799020172208 ; 1.0 ; [Berlin, Kaliningrad, Riga, StPetersburg, Moskau, Mins, Wolgograd, Nowgorod, Samara, Kasan, Jekaterinenburg, Sotschi, Kischinau, Rostow, Saransk, Kiew, Vilnius, Warschau, Budapest, Wien, Prag, Berlin]
219 ; 25 ; 2 ; 1.0 ; 51 ; false ; true ; 1000 ; 3631 ; 548.5799020172208 ; 635.7852399955095 ; 750.0489293127631 ; 548.5799020172208 ; 1.0 ; [Berlin, Kaliningrad, Riga, StPetersburg, Moskau, Mins, Wolgograd, Nowgorod, Samara, Kasan, Jekaterinenburg, Sotschi, Kischinau, Rostow, Saransk, Kiew, Vilnius, Warschau, Budapest, Wien, Prag, Berlin]
220 ; 25 ; 2 ; 1.0 ; 100 ; false ; true ; 10 ; 329 ; 753.7429807451734 ; 868.974042410517 ; 982.1106608509219 ; 753.7429807451734 ; 1.3267121890957703 ; [Berlin, Vilnius, Mins, StPetersburg, Kischinau, Kaliningrad, Budapest, Nowgorod, Saransk, Samara, Moskau, Wolgograd, Jekaterinenburg, Rostow, Sotschi, Warschau, Riga, Kiew, Kasan, Wien, Prag, Berlin]
221 ; 25 ; 2 ; 1.0 ; 100 ; false ; true ; 120 ; 3243 ; 798.3421216956702 ; 886.9193353271585 ; 982.1106608509219 ; 753.7429807451734 ; 1.0 ; [Berlin, Vilnius, Mins, StPetersburg, Kischinau, Kaliningrad, Budapest, Nowgorod, Saransk, Samara, Moskau, Wolgograd, Jekaterinenburg, Rostow, Sotschi, Warschau, Riga, Kiew, Kasan, Wien, Prag, Berlin]
222 ; 25 ; 2 ; 1.0 ; 100 ; false ; true ; 230 ; 2963 ; 798.3421216956702 ; 881.5913596413366 ; 982.1106608509219 ; 753.7429807451734 ; 1.0 ; [Berlin, Vilnius, Mins, StPetersburg, Kischinau, Kaliningrad, Budapest, Nowgorod, Saransk, Samara, Moskau, Wolgograd, Jekaterinenburg, Rostow, Sotschi, Warschau, Riga, Kiew, Kasan, Wien, Prag, Berlin]
223 ; 25 ; 2 ; 1.0 ; 100 ; false ; true ; 340 ; 2795 ; 732.9614920129218 ; 815.8365520963473 ; 912.8780204760769 ; 686.7250676710463 ; 1.0975906024537754 ; [Berlin, Warschau, Sotschi, Rostow, Jekaterinenburg, Wolgograd, Samara, Saransk, Nowgorod, Kiew, Budapest, Kaliningrad, Riga, StPetersburg, Mins, Vilnius, Wien, Moskau, Kasan, Kischinau, Prag, Berlin]
224 ; 25 ; 2 ; 1.0 ; 100 ; false ; true ; 450 ; 2999 ; 736.090137654766 ; 806.1907405602369 ; 912.980262845405 ; 686.7250676710463 ; 1.0 ; [Berlin, Warschau, Sotschi, Rostow, Jekaterinenburg, Wolgograd, Samara, Saransk, Nowgorod, Kiew, Budapest, Kaliningrad, Riga, StPetersburg, Mins, Vilnius, Wien, Moskau, Kasan, Kischinau, Prag, Berlin]
225 ; 25 ; 2 ; 1.0 ; 100 ; false ; true ; 560 ; 2876 ; 723.4580922452523 ; 812.3812698916684 ; 906.7894063328835 ; 684.8019525285738 ; 1.0028082792920954 ; [Berlin, Budapest, Nowgorod, Saransk, Samara, Wolgograd, Jekaterinenburg, Rostow, Sotschi, Warschau, Moskau, Kischinau, Kasan, Kiew, Vilnius, Mins, StPetersburg, Riga, Kaliningrad, Wien, Prag, Berlin]
226 ; 25 ; 2 ; 1.0 ; 100 ; false ; true ; 670 ; 3026 ; 723.4580922452523 ; 820.0048485329794 ; 906.7894063328835 ; 684.8019525285738 ; 1.0 ; [Berlin, Budapest, Nowgorod, Saransk, Samara, Wolgograd, Jekaterinenburg, Rostow, Sotschi, Warschau, Moskau, Kischinau, Kasan, Kiew, Vilnius, Mins, StPetersburg, Riga, Kaliningrad, Wien, Prag, Berlin]
227 ; 25 ; 2 ; 1.0 ; 100 ; false ; true ; 780 ; 2858 ; 618.7610591556121 ; 706.9607328920096 ; 798.6775876187672 ; 618.7610591556121 ; 1.1067308493250754 ; [Berlin, Warschau, Kaliningrad, Riga, StPetersburg, Mins, Vilnius, Wien, Kiew, Kasan, Moskau, Kischinau, Sotschi, Rostow, Jekaterinenburg, Wolgograd, Samara, Saransk, Nowgorod, Budapest, Prag, Berlin]
